Date of Service,System Address,System Capacity kW-DC,meta_row_index,meta_row_id,Georeference System Address
11/20/2017 12:00:00 AM,225 GREEN LEAF ST,6.4,933,1088fa05b12d91eb74470c6bb075fb5f8685bd98,"225 GREEN LEAF ST
Fort Collins, Colorado
(40.610198, -105.078851)"
11/15/2010 12:00:00 AM,262 E MOUNTAIN AVE,20.4,77,2ba8cb6c0c25fa025fd4e196b0ae88815d09aaf2,"262 E MOUNTAIN AVE
Fort Collins, Colorado
(40.587105, -105.074753)"
05/13/2016 12:00:00 AM,1801 RUTLEDGE CT,7,554,59861c39697b2b9f7459b616751dfee86a0395b6,"1801 RUTLEDGE CT
Fort Collins, Colorado
(40.565322, -105.125664)"
03/21/2017 12:00:00 AM,741 PARKVIEW DR,5.7,753,594dc2bcdd8d507de6024281f4b6155450dec0bd,"741 PARKVIEW DR
Fort Collins, Colorado
(40.544927, -105.063753)"
09/20/2018 12:00:00 AM,1931 SONORA ST,6.1,1182,3122c70e86a6dd87632843e8cadae1b998492a66,"1931 SONORA ST
Fort Collins, Colorado
(40.545716, -105.041606)"
03/28/2013 12:00:00 AM,2731 VIRGINIA DALE DR,5.3,193,deb249d18296fddfa360a1c153a3d6444b73fd68,"2731 VIRGINIA DALE DR
Fort Collins, Colorado
(40.570937, -105.128102)"
04/08/2016 12:00:00 AM,2724 WALKALOOSA WAY,1.5,537,ed0508dcd6f9dc3eea32c459de81d1a73e9bc602,"2724 WALKALOOSA WAY
Fort Collins, Colorado
(40.553281, -105.027047)"
11/23/2016 12:00:00 AM,1808 GREENGATE DR,2.9,669,431e42d1238db9a07e0ac937338a811588c9d27a,"1808 GREENGATE DR
Fort Collins, Colorado
(40.529106, -105.111154)"
10/06/2017 12:00:00 AM,4225 KINGSBURY DR,6,901,2e52025f8ee954a086d3effd53c850620860750f,"4225 KINGSBURY DR
Fort Collins, Colorado
(40.528551, -105.052413)"
12/13/2016 12:00:00 AM,2862 PLEASANT VALLEY RD,6.1,686,f914ee8572c2ce4cf65d8c296d5f97d08abf1f3c,"2862 PLEASANT VALLEY RD
Fort Collins, Colorado
(40.572709, -105.130464)"
05/04/2018 12:00:00 AM,4050 KINGSLEY CT,6.1,1075,9c90636c9b85f5b472e6a2e0644d47abbf78c042,"4050 KINGSLEY CT
Fort Collins, Colorado
(40.531025, -105.02673)"
12/09/2015 12:00:00 AM,3203 HONEYSUCKLE CT,4.2,476,9e5eb4c3e137c6b5fd4f6aa3d5bbd69aa018bc06,"3203 HONEYSUCKLE CT
Fort Collins, Colorado
(40.569428, -105.136579)"
10/18/2016 12:00:00 AM,3318 SANTA FE CT,5.8,642,6cc1052b23753d683212563ed5788680d1b0f5b7,"3318 SANTA FE CT
Fort Collins, Colorado
(40.541756, -105.096996)"
04/05/2016 12:00:00 AM,1324 STONEHENGE DR,7.9,526,a672643a85deed2ed53cf0b60af46850f44fef9a,"1324 STONEHENGE DR
Fort Collins, Colorado
(40.561612, -105.053147)"
09/29/2016 12:00:00 AM,5862 NORTHERN LIGHTS DR,9.9,637,43779c88ca2e5d2d4e4a44e42bfa27f7bd9a049b,"5862 NORTHERN LIGHTS DR
Fort Collins, Colorado
(40.506098, -105.001478)"
01/13/2016 12:00:00 AM,4100 SUNCREST DR,3.4,489,fdff6672b5bb2341aac8771483192bfc267b4bfe,"4100 SUNCREST DR
Fort Collins, Colorado
(40.531884, -105.036228)"
02/21/2018 12:00:00 AM,2744 WILLIAM NEAL PKWY,4.6,1016,2546853aba2090ebc5ceda52698066353c2de558,"2744 WILLIAM NEAL PKWY
Fort Collins, Colorado
(40.545511, -105.026936)"
10/24/2018 12:00:00 AM,921 GLENLOCH DR,4.2,1207,bb3cedcadc06b9566a445f461820d42ccaee220c,"921 GLENLOCH DR
Fort Collins, Colorado
(40.599344, -105.005891)"
07/14/2016 12:00:00 AM,4203 LOOKOUT LN,5.7,590,ad46bc6952298945e225e30b82122101c4982b9a,"4203 LOOKOUT LN
Fort Collins, Colorado
(40.52931, -105.114194)"
12/02/2016 12:00:00 AM,6221 CARMICHAEL ST,4.4,679,4134c3fa231e167ee7640e57131a0c807c739cbc,"6221 CARMICHAEL ST
Fort Collins, Colorado
(40.499748, -105.038442)"
03/21/2018 12:00:00 AM,2127 HARVEST ST,7,1039,f73efd16c9533a486cb6ebb9387cf6550bccee4e,"2127 HARVEST ST
Fort Collins, Colorado
(40.500093, -105.037993)"
01/08/2018 12:00:00 AM,1550 REEVES DR,9.4,970,0340ba06f87c0e8e366e45288d6d7b1e7b4d8006,"1550 REEVES DR
Fort Collins, Colorado
(40.489758, -105.10515)"
08/17/2018 12:00:00 AM,3938 CENTURY DR,4.6,1155,a8e509bbe95eeb33c589cce6f22be0dc579875bf,"3938 CENTURY DR
Fort Collins, Colorado
(40.532904, -105.091986)"
05/04/2016 12:00:00 AM,6927 EGYPTIAN DR,3.9,547,7af6407e8aeea4c5216af731fb28679c0ec10e1f,"6927 EGYPTIAN DR
Fort Collins, Colorado
(40.489465, -105.081594)"
06/03/2013 12:00:00 AM,5800 PLATEAU CT,9.8,212,2f7f653b714ee31193eb0ed7481666372716b540,"5800 PLATEAU CT
Fort Collins, Colorado
(40.505569, -105.092028)"
12/30/2016 12:00:00 AM,5232 FOX HILLS DR,5.5,706,ec2f5f1ee3b12bae1f3ca730d23c427fd83214bd,"5232 FOX HILLS DR
Fort Collins, Colorado
(40.514196, -105.092267)"
06/01/2011 12:00:00 AM,330 SMITH ST,3,96,e4bce8c92b25432f0ae471deef5408ed7b1edc7d,"330 SMITH ST
Fort Collins, Colorado
(40.583023, -105.068313)"
08/26/2016 12:00:00 AM,1030 STRACHAN DR,8.3,622,1461d52d9e38bc7841cf542b131b25e6d1edeb22,"1030 STRACHAN DR
Fort Collins, Colorado
(40.549708, -105.058865)"
06/28/2017 12:00:00 AM,4436 VISTA DR,8.1,837,54c17cef3f4e065e81ecb149ef2d24c109b9e8f0,"4436 VISTA DR
Fort Collins, Colorado
(40.525521, -105.111821)"
01/09/2019 12:00:00 AM,3330 CREEKSTONE DR,6.8,1324,f48e88ec8b870c881832733ff7c51a436751f2e9,"3330 CREEKSTONE DR
Fort Collins, Colorado
(40.541156, -105.029743)"
06/16/2015 12:00:00 AM,2218 CHAROLAIS DR,3,393,517da7ebdab039c2bb525ab3958a8e357ebfc3be,"2218 CHAROLAIS DR
Fort Collins, Colorado
(40.557758, -105.118139)"
06/22/2018 12:00:00 AM,3233 BRYCE DR,8.1,1114,942604bf16b35651b2de0646093d598423c62ebe,"3233 BRYCE DR
Fort Collins, Colorado
(40.54305, -105.022809)"
10/20/2016 12:00:00 AM,4827 PRAIRIE VISTA DR,8.6,647,012b06523221e497abe11ad3c35e4d17db93b55c,"4827 PRAIRIE VISTA DR
Fort Collins, Colorado
(40.521831, -105.111083)"
11/28/2018 12:00:00 AM,1532 WESTFIELD DR,4.6,1263,d164a76f898cd968d11b0c653af667f57b20c4bc,"1532 WESTFIELD DR
Fort Collins, Colorado
(40.533259, -105.104117)"
01/25/2018 12:00:00 AM,3119 SAN LUIS ST,5.3,997,57181682d7d82d179b5fe43963ece839bf8fa90b,"3119 SAN LUIS ST
Fort Collins, Colorado
(40.545122, -105.033214)"
06/04/2018 12:00:00 AM,1313 WINFIELD DR,8.1,1099,7c998606aeccaa7266b4e1a46653a2166f4f6887,"1313 WINFIELD DR
Fort Collins, Colorado
(40.5617, -105.101255)"
01/19/2018 12:00:00 AM,1419 BARBERRY DR,3.7,985,3eb44e0193346b0d958d8257e1f3a52f2ba9339a,"1419 BARBERRY DR
Fort Collins, Colorado
(40.513956, -105.049314)"
12/30/2016 12:00:00 AM,1538 FORRESTAL DR,8.4,701,be1ac4cc45f6ab11a48cd79768b60ecbeb2e0073,"1538 FORRESTAL DR
Fort Collins, Colorado
(40.491635, -105.105299)"
03/28/2016 12:00:00 AM,321 URBAN PRAIRIE ST,5.5,515,bf15386e2c79a66f04cf168fb9dd6f4d8989d4ee,
08/16/2018 12:00:00 AM,1780 SOMERVILLE DR,6.5,1150,1fae60801f597597a06764d37d6c7c393a2cea50,"1780 SOMERVILLE DR
Fort Collins, Colorado
(40.56426, -105.127443)"
11/15/2018 12:00:00 AM,2703 HARVEST VIEW WAY,4.6,1249,d75bfe4e5830b0c4a6c9313a77962e7dc6112d5c,"2703 HARVEST VIEW WAY
Fort Collins, Colorado
(40.497081, -105.028028)"
12/20/2018 12:00:00 AM,5745 BIG CANYON DR,9.8,1297,8fa6a30a4a8f2e7261ce5d75c157fa76e4455886,"5745 BIG CANYON DR
Fort Collins, Colorado
(40.506193, -105.004731)"
02/27/2017 12:00:00 AM,5726 BIG CANYON DR,6.9,738,fc3817dc1996379226b80cd0201bfbab83bb201f,"5726 BIG CANYON DR
Fort Collins, Colorado
(40.506571, -105.004952)"
11/28/2018 12:00:00 AM,618 ROCKY RD,9.8,1266,858eeaca7d204ba85adeb3a80a953611716971fc,"618 ROCKY RD
Fort Collins, Colorado
(40.579973, -105.12628)"
11/02/2018 12:00:00 AM,7433 FOUNTAIN DR,4.8,1231,ea5bb90c3f586725e774e90730f0b6f9e332ef3b,"7433 FOUNTAIN DR
Fort Collins, Colorado
(40.481706, -105.084933)"
07/13/2018 12:00:00 AM,3031 WELLS FARGO DR,7.2,1131,8a4b2af00822738ce64c192c702f7d9420ad4533,"3031 WELLS FARGO DR
Fort Collins, Colorado
(40.570342, -105.133067)"
10/28/2016 12:00:00 AM,5615 BIG CANYON DR,9,654,078ee47f5e7c27629c629a3b29669611b2fc8033,"5615 BIG CANYON DR
Fort Collins, Colorado
(40.507882, -105.005006)"
10/04/2018 12:00:00 AM,4907 SAWHILL DR,7,1192,617c47ff38ef402c1b40c6136024c56c950b442a,"4907 SAWHILL DR
Fort Collins, Colorado
(40.518244, -105.030385)"
04/16/2018 12:00:00 AM,2600 W STUART ST,4.9,1060,c0ac57e54c3a634acb6911f8026a72976dbceea1,"2600 W STUART ST
Fort Collins, Colorado
(40.559422, -105.125296)"
03/29/2018 12:00:00 AM,308 URBAN PRAIRIE ST,9,1050,c5ace5edd9b88d1907d036c44b79aeeca84d4d17,
11/19/2015 12:00:00 AM,320 N TAFT HILL RD,971,457,a532e4755c53d1d3b0ffef179ea52cb16fb88fda,"320 N TAFT HILL RD
Fort Collins, Colorado
(40.589898, -105.114863)"
01/18/2018 12:00:00 AM,225 GREEN LEAF ST,6.4,984,6b1d850fa2d0443c847285e20c295259ad75ee9f,"225 GREEN LEAF ST
Fort Collins, Colorado
(40.610198, -105.078851)"
12/13/2012 12:00:00 AM,221 JEFFERSON ST,10,173,74092a9a46b6e0084f556a764196e46f36e83ab4,"221 JEFFERSON ST
Fort Collins, Colorado
(40.589596, -105.074978)"
10/18/2017 12:00:00 AM,2214 SUMMERPARK LN,5.2,911,3f06525c708860bb114e57140466b7fd38a66c3d,"2214 SUMMERPARK LN
Fort Collins, Colorado
(40.619365, -105.036149)"
01/26/2017 12:00:00 AM,2706 BROOKWOOD CT,5.5,721,58a4695a74139ee2d650152bb6701d67ec5d63d0,"2706 BROOKWOOD CT
Fort Collins, Colorado
(40.55089, -105.052896)"
11/07/2006 12:00:00 AM,3415 HEARTHFIRE DR,1.8,13,8b775c367ab2abcb190d4fb78e0dd4ab401a2624,"3415 HEARTHFIRE DR
Fort Collins, Colorado
(40.635786, -105.052227)"
04/09/2012 12:00:00 AM,5235 APPLE DR,4.7,129,6396d71a11a9e8c3e5dd9d95f911ae50259cd1be,"5235 APPLE DR
Fort Collins, Colorado
(40.513538, -105.088345)"
02/02/2018 12:00:00 AM,3211 TWIN WASH SQ,4.2,1002,4f01642b0446fa5a0c65e2171926c4dab62844fd,"3211 TWIN WASH SQ
Fort Collins, Colorado
(40.50397, -105.018539)"
06/09/2016 12:00:00 AM,3378 LIVERPOOL ST,2.2,569,1a2a0b655314d96dabcb1613ac01936704d14827,"3378 LIVERPOOL ST
Fort Collins, Colorado
(40.541794, -105.10871)"
11/14/2018 12:00:00 AM,224 MILKY WAY,4.8,1246,a967d7fccfd39997624ae738b827446c5215f098,"224 MILKY WAY
Fort Collins, Colorado
(40.505331, -105.080623)"
09/01/2009 12:00:00 AM,1305 S MASON ST,12.6,41,cb0b3db20c04ba8d56c120c16897d1b0d6724d7b,"1305 S MASON ST
Fort Collins, Colorado
(40.571209, -105.079076)"
04/19/2017 12:00:00 AM,2930 WORTHINGTON AVE,9.1,779,88dadab18f02afb47cf84787e7f1a0ba87f88903,"2930 WORTHINGTON AVE
Fort Collins, Colorado
(40.547305, -105.091229)"
04/21/2015 12:00:00 AM,1419 SANFORD DR,6.7,371,e5bb300136d324019013a1f2905f77546d7f83de,"1419 SANFORD DR
Fort Collins, Colorado
(40.538864, -105.102457)"
02/24/2016 12:00:00 AM,1524 HASTINGS DR,13,503,f5e49023b8e5a0a63a3218078f0fcfba0e2bf2a0,"1524 HASTINGS DR
Fort Collins, Colorado
(40.550993, -105.104584)"
08/03/2016 12:00:00 AM,1504 LYNNWOOD DR,2.2,605,6362241fa73ca7e7e4664e46ad07207c4c9856d2,"1504 LYNNWOOD DR
Fort Collins, Colorado
(40.567655, -105.102948)"
05/21/2012 12:00:00 AM,2911 MOORE LN,8.3,134,b691213c0a1002e6af30e8be2debf611c8b18bcf,"2911 MOORE LN
Fort Collins, Colorado
(40.547509, -105.122443)"
01/17/2019 12:00:00 AM,2702 WALKALOOSA WAY,1.5,1333,321676f3d8019b211850a3caf29f247df2a0831d,"2702 WALKALOOSA WAY
Fort Collins, Colorado
(40.554253, -105.02808)"
09/22/2010 12:00:00 AM,5814 FOSSIL CREEK PKWY,3,73,17fa793bf52cf891b45f1ba93c5e4384ecd6fa8d,"5814 FOSSIL CREEK PKWY
Fort Collins, Colorado
(40.505467, -105.067103)"
04/09/2012 12:00:00 AM,1004 SUNSET AVE,2.8,128,41345112ba99f33c0b6055c2f09755f588a7accc,"1004 SUNSET AVE
Fort Collins, Colorado
(40.580856, -105.094153)"
12/31/2014 12:00:00 AM,2532 SUNBURY LN,6.4,343,1cb99c175e2881fd52a6b4dc6a0d2052eca4cc8a,"2532 SUNBURY LN
Fort Collins, Colorado
(40.618097, -105.030767)"
01/29/2014 12:00:00 AM,430 N COLLEGE AVE,20,237,926f4ab3cdf136e0ac9b7d7f744d0e927ad412d8,"430 N COLLEGE AVE
Fort Collins, Colorado
(40.594308, -105.076619)"
01/04/2019 12:00:00 AM,1008 CAMPFIRE DR,6.5,1318,077a8c619daefa24a648b1759f1dc96d185bbcc1,"1008 CAMPFIRE DR
Fort Collins, Colorado
(40.600928, -105.010455)"
07/15/2011 12:00:00 AM,1409 SHEEP CREEK CT,5.2,105,e9817ff825c2031fc46cdf51f88244f942e702b2,"1409 SHEEP CREEK CT
Fort Collins, Colorado
(40.53038, -105.101506)"
02/19/2014 12:00:00 AM,2150 COCKLEBUR LN,6.9,244,d2da1acb834eff99e8d45fc292b5d4918690d215,"2150 COCKLEBUR LN
Fort Collins, Colorado
(40.558915, -105.036893)"
10/22/2018 12:00:00 AM,2625 BAR HARBOR DR,5.7,1202,881be64dee6afb0b44c80cd2335370e376636a8c,"2625 BAR HARBOR DR
Fort Collins, Colorado
(40.62325, -105.033956)"
04/28/2017 12:00:00 AM,1718 MATHEWS ST,3.2,792,14d854c57479b17469a1d3ad1152ee1a19f34073,"1718 MATHEWS ST
Fort Collins, Colorado
(40.56419, -105.073922)"
09/10/2004 12:00:00 AM,5400 ZIEGLER RD,1.8,2,693efd164bc7a173a2694b841f377eefa9025e20,"5400 ZIEGLER RD
Fort Collins, Colorado
(40.513794, -105.019962)"
05/23/2018 12:00:00 AM,424 NOKOMIS CT,3.9,1086,bb4875604eb43b18a344cd078d1d2061ca834c68,"424 NOKOMIS CT
Fort Collins, Colorado
(40.604719, -105.069221)"
11/27/2017 12:00:00 AM,347 TORONTO ST,4.9,938,629642aab7f064ac6247f911cca5199dbf2e66fa,"347 TORONTO ST
Fort Collins, Colorado
(40.591666, -105.040091)"
11/08/2018 12:00:00 AM,302 WRAY CT,7.6,1241,93332108cd439eda6c6b54b8d6cfe692ebfdf334,"302 WRAY CT
Fort Collins, Colorado
(40.488486, -105.082642)"
03/17/2014 12:00:00 AM,2203 MARSHFIELD LN,2,266,d0ec5b0062e5c891c520c2a22a4a64c13aa72595,"2203 MARSHFIELD LN
Fort Collins, Colorado
(40.617804, -105.037801)"
09/07/2016 12:00:00 AM,2200 BROOKWOOD DR,4.7,633,3413d11ebbd994a188a45be2062f1193276253cb,"2200 BROOKWOOD DR
Fort Collins, Colorado
(40.556251, -105.052508)"
04/02/2015 12:00:00 AM,4701 TECHNOLOGY PKWY,963,360,9bc92b0b272b992b7de5e98ecfbb110f6c13ea6e,"4701 TECHNOLOGY PKWY
Fort Collins, Colorado
(40.517868, -105.015526)"
05/17/2017 12:00:00 AM,2430 KODIAK RD,3.9,805,2ee5044142bc73ed9ed58ffd6a23635bd980f92e,"2430 KODIAK RD
Fort Collins, Colorado
(40.535805, -105.032058)"
05/13/2013 12:00:00 AM,4022 ROCK CREEK DR,4,205,c9c6a296d0042e87d32d7eb280493272e5e76e4f,"4022 ROCK CREEK DR
Fort Collins, Colorado
(40.514183, -105.001331)"
03/08/2016 12:00:00 AM,2437 WYANDOTTE DR,4.9,508,498df3f66391d61ac4c3750efd70d1bb8b8311ab,"2437 WYANDOTTE DR
Fort Collins, Colorado
(40.55397, -105.122188)"
05/21/2014 12:00:00 AM,5213 MINERS CREEK CT,6.3,311,7504f2d9e5ef6a28b985d761454940bf720fd3aa,"5213 MINERS CREEK CT
Fort Collins, Colorado
(40.513935, -105.033539)"
10/25/2017 12:00:00 AM,2638 KIT FOX CT,8.6,921,d4dbb609fb0bc98b0f8ec6ae5e56f0e5a6e68634,"2638 KIT FOX CT
Fort Collins, Colorado
(40.526145, -105.126728)"
04/22/2016 12:00:00 AM,919 KINGSTON DR,5.8,541,a06ea9b60554894ac7f13f1c8d9e49d5d6d1804b,"919 KINGSTON DR
Fort Collins, Colorado
(40.538682, -105.061021)"
11/01/2016 12:00:00 AM,3501 PATTERSON CT,3.9,657,57ba803bd72c1fb34eee75b184f7c13e763a63f1,"3501 PATTERSON CT
Fort Collins, Colorado
(40.539146, -105.099316)"
03/28/2017 12:00:00 AM,3925 BENTHAVEN ST,4.4,765,82a75455aedd7513c2f75af880cddd9adaadba96,"3925 BENTHAVEN ST
Fort Collins, Colorado
(40.532975, -105.088329)"
04/09/2018 12:00:00 AM,1909 WINAMAC DR,2.4,1054,52c0d230e3dcdd3483c2c024cb6f17345d2021a0,"1909 WINAMAC DR
Fort Collins, Colorado
(40.593702, -105.042633)"
08/31/2018 12:00:00 AM,1800 BANGOR CT,3.6,1170,b8035e8911f1bf7790bea55a541f7974ee066923,"1800 BANGOR CT
Fort Collins, Colorado
(40.564839, -105.124386)"
12/10/2018 12:00:00 AM,3050 DENVER DR,6.3,1286,79fafb269a43a49e4c49599786a3ab85ddb7e559,"3050 DENVER DR
Fort Collins, Colorado
(40.54879, -105.022133)"
06/16/2015 12:00:00 AM,3743 STRATFORD CT,3,398,4cdb2ab88141f195b40d2a2554125b2a9a4bff90,"3743 STRATFORD CT
Fort Collins, Colorado
(40.53583, -105.0266)"
03/14/2018 12:00:00 AM,901 QUEENS CT,7,1035,d02be8e5df6fe49bb514fede37677c8dd56f821f,"901 QUEENS CT
Fort Collins, Colorado
(40.554623, -105.064665)"
05/20/2016 12:00:00 AM,637 N BRIARWOOD RD,6.5,558,16d10ec4a339929c0e297cdcfbc536ec6bd95e97,"637 N BRIARWOOD RD
Fort Collins, Colorado
(40.596303, -105.11799)"
04/30/2018 12:00:00 AM,1318 HASTINGS DR,7.4,1071,20e408c73a0eb0887e769d86af514593c0d6abd5,"1318 HASTINGS DR
Fort Collins, Colorado
(40.551356, -105.101146)"
10/03/2018 12:00:00 AM,2726 TREASURE CV,7.3,1187,5a08eb8df88aed6d874bee923d6163ebb719f69c,"2726 TREASURE CV
Fort Collins, Colorado
(40.625857, -105.049143)"
12/02/2016 12:00:00 AM,3218 FERNWOOD LN,9.9,674,a273f0bce57046be11298a6e3e4ceb1bc7911c61,"3218 FERNWOOD LN
Fort Collins, Colorado
(40.543777, -105.049746)"
03/02/2018 12:00:00 AM,303 GREEN LEAF ST,9.1,1026,8daf3f442f632524e45e50e704e3c8fe8bb71f5f,
08/29/2018 12:00:00 AM,601 HOMESTEAD CT,4.3,1167,424ef6b04d24f421ce2f4316629f83ba730ab054,"601 HOMESTEAD CT
Fort Collins, Colorado
(40.543049, -105.087191)"
04/06/2016 12:00:00 AM,3348 SANTA FE CT,3.5,530,053ff66ca7201ebe2599ea713dff20f4da7b89ae,"3348 SANTA FE CT
Fort Collins, Colorado
(40.54109, -105.097018)"
12/14/2017 12:00:00 AM,2601 W MULBERRY ST,3,953,7424cd1ebcab43d3c62e9100244dd84eb7d530df,"2601 W MULBERRY ST
Fort Collins, Colorado
(40.582141, -105.125822)"
09/27/2018 12:00:00 AM,2657 PADDINGTON RD,6.5,1185,404d45dd338fb00e6dffd13c431d3590d336db11,"2657 PADDINGTON RD
Fort Collins, Colorado
(40.531075, -105.027531)"
04/12/2017 12:00:00 AM,2257 CLEARFIELD WAY,3.2,773,f85ccf514dc67e9b69b844a30c952c17b437a73d,"2257 CLEARFIELD WAY
Fort Collins, Colorado
(40.619063, -105.034958)"
05/03/2017 12:00:00 AM,832 CAMPFIRE DR,5.3,794,db05b51cdc915d7140a0f9b7ee0494d72cb2d97c,"832 CAMPFIRE DR
Fort Collins, Colorado
(40.598249, -105.011366)"
07/12/2016 12:00:00 AM,2933 SUNSTONE DR,3.9,586,4bccd89f148e3a91641ab56335d2167f006f4789,"2933 SUNSTONE DR
Fort Collins, Colorado
(40.532012, -105.022761)"
11/16/2016 12:00:00 AM,913 SHORE PINE CT,7.2,662,18e1623c88938ef41cddb23ec9ff34dda89118ea,"913 SHORE PINE CT
Fort Collins, Colorado
(40.527761, -105.060176)"
01/25/2017 12:00:00 AM,233 URBAN PRAIRIE ST,8.5,718,6db0c24f9effc264d767363792dc96c3a37f1edf,"233 URBAN PRAIRIE ST
Fort Collins, Colorado
(40.609723, -105.079782)"
09/18/2017 12:00:00 AM,2536 MYRTLE CT,6.5,888,6d24c76d2abd16145fa3e45dcaa19461a93afaf3,"2536 MYRTLE CT
Fort Collins, Colorado
(40.581501, -105.12394)"
11/06/2017 12:00:00 AM,2913 MIDDLESBOROUGH CT,8.3,926,60315cc4c116ee0b622557f8fa3cb73955f9ea3f,"2913 MIDDLESBOROUGH CT
Fort Collins, Colorado
(40.547922, -105.056068)"
10/11/2017 12:00:00 AM,6309 MORNING LIGHT PL,11.9,906,f2070e7b6f03ccfa075ffc153a8872ccd12a9b5b,"6309 MORNING LIGHT PL
Fort Collins, Colorado
(40.498128, -105.024218)"
12/07/2018 12:00:00 AM,5103 COUNTRY SQUIRE WAY,4.8,1278,01c62d0a895e8dd91300a5d0cee40123f01eb344,"5103 COUNTRY SQUIRE WAY
Fort Collins, Colorado
(40.516624, -105.02912)"
04/20/2014 12:00:00 AM,832 PONDEROSA DR,2.8,298,53c01709391414096a70dfdadae80fcca4a78450,"832 PONDEROSA DR
Fort Collins, Colorado
(40.576693, -105.120336)"
07/20/2018 12:00:00 AM,305 CIRCLE DR,7,1135,16367a44a397b6485b0238fc4f89b855b8157679,"305 CIRCLE DR
Fort Collins, Colorado
(40.56809, -105.067925)"
07/10/2015 12:00:00 AM,1745 HOFFMAN MILL RD,10.8,412,10b1f0c60b608848623d529351179c796901a718,"1745 HOFFMAN MILL RD
Fort Collins, Colorado
(40.574852, -105.045915)"
01/02/2018 12:00:00 AM,7445 STONINGTON CT,5.4,965,636920f9e36c87903af8c914268e8efac4afe57d,"7445 STONINGTON CT
Fort Collins, Colorado
(40.48171, -105.090109)"
03/21/2017 12:00:00 AM,1726 FALCON RIDGE DR,7.2,750,a37b044895bab0815dc62e4e0c7c3807c45cddfe,"1726 FALCON RIDGE DR
Fort Collins, Colorado
(40.498683, -105.046001)"
11/16/2018 12:00:00 AM,2813 MIDDLESBOROUGH CT,7.2,1251,518a96f7739f0f3175822c708a7e27b48acf7af1,"2813 MIDDLESBOROUGH CT
Fort Collins, Colorado
(40.549123, -105.056065)"
08/11/2016 12:00:00 AM,4554 SEAWAY CIR,4.4,618,2b2cfebed050132c2bc2db086e5b536dbe9a1424,"4554 SEAWAY CIR
Fort Collins, Colorado
(40.525778, -105.059903)"
08/21/2015 12:00:00 AM,620 PEYTON DR,6.3,425,b8fbaa90e598cd7d1f49af63c7a8ffb3fe82a9bc,"620 PEYTON DR
Fort Collins, Colorado
(40.483629, -105.087858)"
03/28/2016 12:00:00 AM,321 URBAN PRAIRIE ST,5.5,513,bf15386e2c79a66f04cf168fb9dd6f4d8989d4ee,
08/08/2018 12:00:00 AM,392 CAJETAN ST,3.4,1146,9bfa2d09ac92ede1dd84b2755906fc9824cf43a6,"392 CAJETAN ST
Fort Collins, Colorado
(40.598109, -105.070374)"
09/09/2015 12:00:00 AM,245 URBAN PRAIRIE ST,8.3,430,1a3004cd54fb149b9cf1a970498928622321ba18,"245 URBAN PRAIRIE ST
Fort Collins, Colorado
(40.609688, -105.079974)"
06/13/2018 12:00:00 AM,3101 LONGHORN CT,2.7,1103,266bb9bf1bab955e526c503ce7203bbd4d34b40b,"3101 LONGHORN CT
Fort Collins, Colorado
(40.544505, -105.089346)"
11/01/2018 12:00:00 AM,2327 THOREAU DR,5.4,1219,ae1d90744146ea18353557fe46215ea74e64a6d1,"2327 THOREAU DR
Fort Collins, Colorado
(40.619914, -105.030005)"
06/07/2017 12:00:00 AM,6409 GARRISON CT,7.3,824,1131a573861b7add2ba996f713d239eee09bcb98,"6409 GARRISON CT
Fort Collins, Colorado
(40.497883, -105.035197)"
10/25/2012 12:00:00 AM,1954 ANGELO DR,15.8,166,41ce8c1f6b7ad18d07f4abbdea2a6ee0eeadcc24,"1954 ANGELO DR
Fort Collins, Colorado
(40.516642, -105.042159)"
05/15/2009 12:00:00 AM,1506 BRENTFORD LN,3.7,32,36dbd13f0141f6f433762b9c43dab2084b12c6a8,"1506 BRENTFORD LN
Fort Collins, Colorado
(40.545584, -105.049929)"
05/15/2009 12:00:00 AM,2931 GARRETT DR,4.7,34,531a8e47c2681b0f8ed96957a238e4e1f22dc8b8,"2931 GARRETT DR
Fort Collins, Colorado
(40.551053, -105.131033)"
12/05/2018 12:00:00 AM,2333 SPRUCE CREEK DR,6.9,1273,96a97b8e475a8b8fa31060f80e7c49e71a1461d8,"2333 SPRUCE CREEK DR
Fort Collins, Colorado
(40.503876, -105.034488)"
09/13/2012 12:00:00 AM,1936 JAMISON DR,3.1,148,0b22c7d61e6d18f74762c0e9f5557f2603bb22fd,"1936 JAMISON DR
Fort Collins, Colorado
(40.518728, -105.042338)"
03/08/2014 12:00:00 AM,415 RIDDLE DR,3.9,264,1f612e05dcee5f30517934fe16a559ca58ef8f35,"415 RIDDLE DR
Fort Collins, Colorado
(40.594127, -105.098159)"
01/11/2010 12:00:00 AM,800 E LINCOLN AVE,77,45,55ffa6f06409455be59b40dbc6178e31ae26ac2d,"800 E LINCOLN AVE
Fort Collins, Colorado
(40.588795, -105.063536)"
10/19/2012 12:00:00 AM,2807 MCKEAG DR,3.9,161,02d0107ae57f9bbca5be7c56ccc32b05055f85cc,"2807 MCKEAG DR
Fort Collins, Colorado
(40.551025, -105.127969)"
03/07/2017 12:00:00 AM,5926 HUNTINGTON HILLS DR,5.7,745,9859bb26605672e1eb90bf3e4f690c816b46c581,"5926 HUNTINGTON HILLS DR
Fort Collins, Colorado
(40.503613, -105.065111)"
